YM,YEAR,REGION,DRUG,ITEMS,COST
202101,2021,NORTH WEST,Lofepramine hydrochloride,1407,29303.75999999998
202102,2021,NORTH WEST,Lofepramine hydrochloride,1396,29154.449999999983
202103,2021,NORTH WEST,Lofepramine hydrochloride,1500,31150.149999999983
202104,2021,NORTH WEST,Lofepramine hydrochloride,1437,30752.810000000012
202105,2021,NORTH WEST,Lofepramine hydrochloride,1368,28645.280000000006
202106,2021,NORTH WEST,Lofepramine hydrochloride,1425,30979.74
202107,2021,NORTH WEST,Lofepramine hydrochloride,1368,24575.44999999999
202108,2021,NORTH WEST,Lofepramine hydrochloride,1413,25164.21000000001
202109,2021,NORTH WEST,Lofepramine hydrochloride,1385,24685.71
202110,2021,NORTH WEST,Lofepramine hydrochloride,1313,22340.42
202111,2021,NORTH WEST,Lofepramine hydrochloride,1385,23073.699999999997
202112,2021,NORTH WEST,Lofepramine hydrochloride,1431,24239.26
202201,2022,NORTH WEST,Lofepramine hydrochloride,1313,19643.35000000001
202202,2022,NORTH WEST,Lofepramine hydrochloride,1235,21020.06
202203,2022,NORTH WEST,Lofepramine hydrochloride,1379,22114.210000000025
202204,2022,NORTH WEST,Lofepramine hydrochloride,1319,21399.219999999998
202205,2022,NORTH WEST,Lofepramine hydrochloride,1368,22374.80999999999
202206,2022,NORTH WEST,Lofepramine hydrochloride,1260,20409.960000000003
202207,2022,NORTH WEST,Lofepramine hydrochloride,1275,20225.789999999997
202208,2022,NORTH WEST,Lofepramine hydrochloride,1322,22648.349999999995
202209,2022,NORTH WEST,Lofepramine hydrochloride,1320,21253.159999999993
202210,2022,NORTH WEST,Lofepramine hydrochloride,1260,21762.809999999994
202211,2022,NORTH WEST,Lofepramine hydrochloride,1282,21258.98
202212,2022,NORTH WEST,Lofepramine hydrochloride,1306,22167.97000000001
202301,2023,NORTH WEST,Lofepramine hydrochloride,1245,19108.149999999998
202302,2023,NORTH WEST,Lofepramine hydrochloride,1137,18103.070000000003
202303,2023,NORTH WEST,Lofepramine hydrochloride,1310,20974.02999999999
202304,2023,NORTH WEST,Lofepramine hydrochloride,1131,17075.459999999992
202305,2023,NORTH WEST,Lofepramine hydrochloride,1224,19406.089999999997
202306,2023,NORTH WEST,Lofepramine hydrochloride,1219,18161.95000000001
202307,2023,NORTH WEST,Lofepramine hydrochloride,1169,19284.000000000007
202308,2023,NORTH WEST,Lofepramine hydrochloride,1237,18707.889999999996
202309,2023,NORTH WEST,Lofepramine hydrochloride,1176,18600.12
202310,2023,NORTH WEST,Lofepramine hydrochloride,1173,19072.28999999998
202311,2023,NORTH WEST,Lofepramine hydrochloride,1168,19716.84999999999
202312,2023,NORTH WEST,Lofepramine hydrochloride,1106,17737.3
202401,2024,NORTH WEST,Lofepramine hydrochloride,1166,20690.860000000008
202402,2024,NORTH WEST,Lofepramine hydrochloride,1035,19043.399999999994
202403,2024,NORTH WEST,Lofepramine hydrochloride,1095,22861.25999999999
202404,2024,NORTH WEST,Lofepramine hydrochloride,1115,21959.139999999992
202405,2024,NORTH WEST,Lofepramine hydrochloride,1105,25783.260000000024
202406,2024,NORTH WEST,Lofepramine hydrochloride,1050,24341.239999999994
202407,2024,NORTH WEST,Lofepramine hydrochloride,1125,28885.629999999997
202408,2024,NORTH WEST,Lofepramine hydrochloride,1092,31436.910000000018
202409,2024,NORTH WEST,Lofepramine hydrochloride,1033,26391.250000000007
202410,2024,NORTH WEST,Lofepramine hydrochloride,1138,30018.649999999994
202411,2024,NORTH WEST,Lofepramine hydrochloride,1021,28063.49
202412,2024,NORTH WEST,Lofepramine hydrochloride,1056,27576.53
202101,2021,SOUTH EAST,Lofepramine hydrochloride,1357,29767.989999999994
202102,2021,SOUTH EAST,Lofepramine hydrochloride,1267,28968.04999999999
202103,2021,SOUTH EAST,Lofepramine hydrochloride,1384,31049.96999999999
202104,2021,SOUTH EAST,Lofepramine hydrochloride,1322,29636.199999999997
202105,2021,SOUTH EAST,Lofepramine hydrochloride,1261,29469.120000000003
202106,2021,SOUTH EAST,Lofepramine hydrochloride,1294,29318.59000000001
202107,2021,SOUTH EAST,Lofepramine hydrochloride,1302,24799.930000000015
202108,2021,SOUTH EAST,Lofepramine hydrochloride,1281,24917.499999999996
202109,2021,SOUTH EAST,Lofepramine hydrochloride,1291,24782.510000000002
202110,2021,SOUTH EAST,Lofepramine hydrochloride,1237,21817.939999999984
202111,2021,SOUTH EAST,Lofepramine hydrochloride,1266,22751.539999999997
202112,2021,SOUTH EAST,Lofepramine hydrochloride,1322,23525.379999999994
202201,2022,SOUTH EAST,Lofepramine hydrochloride,1211,19856.41
202202,2022,SOUTH EAST,Lofepramine hydrochloride,1197,19748.740000000016
202203,2022,SOUTH EAST,Lofepramine hydrochloride,1331,23074.399999999994
202204,2022,SOUTH EAST,Lofepramine hydrochloride,1290,21309.55999999999
202205,2022,SOUTH EAST,Lofepramine hydrochloride,1278,22348.58000000001
202206,2022,SOUTH EAST,Lofepramine hydrochloride,1263,22507.68000000001
202207,2022,SOUTH EAST,Lofepramine hydrochloride,1226,20881.220000000016
202208,2022,SOUTH EAST,Lofepramine hydrochloride,1258,21457.26
202209,2022,SOUTH EAST,Lofepramine hydrochloride,1214,20641.800000000007
202210,2022,SOUTH EAST,Lofepramine hydrochloride,1307,23105.220000000005
202211,2022,SOUTH EAST,Lofepramine hydrochloride,1165,20379.11
202212,2022,SOUTH EAST,Lofepramine hydrochloride,1245,23947.250000000022
202301,2023,SOUTH EAST,Lofepramine hydrochloride,1157,18475.369999999995
202302,2023,SOUTH EAST,Lofepramine hydrochloride,1097,18325.91
202303,2023,SOUTH EAST,Lofepramine hydrochloride,1176,20014.899999999994
202304,2023,SOUTH EAST,Lofepramine hydrochloride,1106,18700.78
202305,2023,SOUTH EAST,Lofepramine hydrochloride,1081,18621.039999999997
202306,2023,SOUTH EAST,Lofepramine hydrochloride,1125,18481.090000000004
202307,2023,SOUTH EAST,Lofepramine hydrochloride,1088,19248.669999999987
202308,2023,SOUTH EAST,Lofepramine hydrochloride,1158,19044.400000000016
202309,2023,SOUTH EAST,Lofepramine hydrochloride,1047,19207.9
202310,2023,SOUTH EAST,Lofepramine hydrochloride,1110,19093.61999999999
202311,2023,SOUTH EAST,Lofepramine hydrochloride,1130,19737.7
202312,2023,SOUTH EAST,Lofepramine hydrochloride,1066,16970.069999999992
202401,2024,SOUTH EAST,Lofepramine hydrochloride,1093,21218.19
202402,2024,SOUTH EAST,Lofepramine hydrochloride,1046,21477.81999999999
202403,2024,SOUTH EAST,Lofepramine hydrochloride,1033,23305.529999999988
202404,2024,SOUTH EAST,Lofepramine hydrochloride,1052,21028.660000000014
202405,2024,SOUTH EAST,Lofepramine hydrochloride,1035,25901.37
202406,2024,SOUTH EAST,Lofepramine hydrochloride,998,24255.280000000006
202407,2024,SOUTH EAST,Lofepramine hydrochloride,1127,29360.03000000001
202408,2024,SOUTH EAST,Lofepramine hydrochloride,1025,31421.829999999994
202409,2024,SOUTH EAST,Lofepramine hydrochloride,1007,25890.969999999998
202410,2024,SOUTH EAST,Lofepramine hydrochloride,1048,31307.629999999997
202411,2024,SOUTH EAST,Lofepramine hydrochloride,986,28648.79
202412,2024,SOUTH EAST,Lofepramine hydrochloride,1041,28801.270000000004
202101,2021,SOUTH WEST,Lofepramine hydrochloride,1355,28771.899999999987
202102,2021,SOUTH WEST,Lofepramine hydrochloride,1354,27858.349999999988
202103,2021,SOUTH WEST,Lofepramine hydrochloride,1441,29527.02999999999
202104,2021,SOUTH WEST,Lofepramine hydrochloride,1400,29057.769999999993
202105,2021,SOUTH WEST,Lofepramine hydrochloride,1321,27011.129999999994
202106,2021,SOUTH WEST,Lofepramine hydrochloride,1435,29532.90999999999
202107,2021,SOUTH WEST,Lofepramine hydrochloride,1443,25332.510000000006
202108,2021,SOUTH WEST,Lofepramine hydrochloride,1342,22212.300000000003
202109,2021,SOUTH WEST,Lofepramine hydrochloride,1438,25083.420000000006
202110,2021,SOUTH WEST,Lofepramine hydrochloride,1329,22012.07999999999
202111,2021,SOUTH WEST,Lofepramine hydrochloride,1354,22440.49
202112,2021,SOUTH WEST,Lofepramine hydrochloride,1410,23415.06
202201,2022,SOUTH WEST,Lofepramine hydrochloride,1317,20184.059999999998
202202,2022,SOUTH WEST,Lofepramine hydrochloride,1257,18575.96000000001
202203,2022,SOUTH WEST,Lofepramine hydrochloride,1330,20679.059999999998
202204,2022,SOUTH WEST,Lofepramine hydrochloride,1269,19512.62
202205,2022,SOUTH WEST,Lofepramine hydrochloride,1304,19831.870000000014
202206,2022,SOUTH WEST,Lofepramine hydrochloride,1201,19098.589999999982
202207,2022,SOUTH WEST,Lofepramine hydrochloride,1214,19569.129999999997
202208,2022,SOUTH WEST,Lofepramine hydrochloride,1220,18649.399999999998
202209,2022,SOUTH WEST,Lofepramine hydrochloride,1257,19192.449999999997
202210,2022,SOUTH WEST,Lofepramine hydrochloride,1236,20859.68999999999
202211,2022,SOUTH WEST,Lofepramine hydrochloride,1250,19941.659999999996
202212,2022,SOUTH WEST,Lofepramine hydrochloride,1276,22063.859999999993
202301,2023,SOUTH WEST,Lofepramine hydrochloride,1195,18238.030000000013
202302,2023,SOUTH WEST,Lofepramine hydrochloride,1133,17201.659999999996
202303,2023,SOUTH WEST,Lofepramine hydrochloride,1280,19859.21
202304,2023,SOUTH WEST,Lofepramine hydrochloride,1138,17179.219999999998
202305,2023,SOUTH WEST,Lofepramine hydrochloride,1180,17967.56000000001
202306,2023,SOUTH WEST,Lofepramine hydrochloride,1149,17151.960000000003
202307,2023,SOUTH WEST,Lofepramine hydrochloride,1180,20298.53000000001
202308,2023,SOUTH WEST,Lofepramine hydrochloride,1182,17821.19000000001
202309,2023,SOUTH WEST,Lofepramine hydrochloride,1100,18504.179999999993
202310,2023,SOUTH WEST,Lofepramine hydrochloride,1165,18395.679999999993
202311,2023,SOUTH WEST,Lofepramine hydrochloride,1127,19931.7
202312,2023,SOUTH WEST,Lofepramine hydrochloride,1122,18872.449999999993
202401,2024,SOUTH WEST,Lofepramine hydrochloride,1121,20409.53999999999
202402,2024,SOUTH WEST,Lofepramine hydrochloride,1079,20913.100000000006
202403,2024,SOUTH WEST,Lofepramine hydrochloride,1067,24037.500000000004
202404,2024,SOUTH WEST,Lofepramine hydrochloride,1090,22953.930000000008
202405,2024,SOUTH WEST,Lofepramine hydrochloride,1153,27270.36000000001
202406,2024,SOUTH WEST,Lofepramine hydrochloride,1053,24038.9
202407,2024,SOUTH WEST,Lofepramine hydrochloride,1155,30042.339999999997
202408,2024,SOUTH WEST,Lofepramine hydrochloride,1118,32337.21
202409,2024,SOUTH WEST,Lofepramine hydrochloride,1048,27062.420000000006
202410,2024,SOUTH WEST,Lofepramine hydrochloride,1141,30739.59
202411,2024,SOUTH WEST,Lofepramine hydrochloride,1075,27566.589999999997
202412,2024,SOUTH WEST,Lofepramine hydrochloride,1087,29831.740000000005
202102,2021,EAST OF ENGLAND,Mianserin hydrochloride,1,68.88
202103,2021,EAST OF ENGLAND,Mianserin hydrochloride,1,14.1
202104,2021,EAST OF ENGLAND,Mianserin hydrochloride,3,131.51999999999998
202105,2021,EAST OF ENGLAND,Mianserin hydrochloride,2,103.32
202106,2021,EAST OF ENGLAND,Mianserin hydrochloride,2,103.32
202107,2021,EAST OF ENGLAND,Mianserin hydrochloride,5,191.22
202108,2021,EAST OF ENGLAND,Mianserin hydrochloride,8,334.98
202109,2021,EAST OF ENGLAND,Mianserin hydrochloride,7,268.63
202110,2021,EAST OF ENGLAND,Mianserin hydrochloride,9,526.25
202111,2021,EAST OF ENGLAND,Mianserin hydrochloride,5,238.14000000000001
202112,2021,EAST OF ENGLAND,Mianserin hydrochloride,5,181.92000000000002
202201,2022,EAST OF ENGLAND,Mianserin hydrochloride,5,253.37999999999997
202202,2022,EAST OF ENGLAND,Mianserin hydrochloride,3,136.21
202203,2022,EAST OF ENGLAND,Mianserin hydrochloride,5,243.83999999999997
202204,2022,EAST OF ENGLAND,Mianserin hydrochloride,7,295.78000000000003
202205,2022,EAST OF ENGLAND,Mianserin hydrochloride,6,316.33
202206,2022,EAST OF ENGLAND,Mianserin hydrochloride,12,463.1
202207,2022,EAST OF ENGLAND,Mianserin hydrochloride,10,386.88000000000005
202208,2022,EAST OF ENGLAND,Mianserin hydrochloride,11,541.2500000000001
202209,2022,EAST OF ENGLAND,Mianserin hydrochloride,11,467.05999999999995
202210,2022,EAST OF ENGLAND,Mianserin hydrochloride,11,650.73
202211,2022,EAST OF ENGLAND,Mianserin hydrochloride,12,529.6
202212,2022,EAST OF ENGLAND,Mianserin hydrochloride,11,710.02
202301,2023,EAST OF ENGLAND,Mianserin hydrochloride,12,738.9000000000001
202302,2023,EAST OF ENGLAND,Mianserin hydrochloride,12,738.1000000000001
202303,2023,EAST OF ENGLAND,Mianserin hydrochloride,10,444.15
202304,2023,EAST OF ENGLAND,Mianserin hydrochloride,9,477.63
202305,2023,EAST OF ENGLAND,Mianserin hydrochloride,14,575.05
202306,2023,EAST OF ENGLAND,Mianserin hydrochloride,13,609.17
202307,2023,EAST OF ENGLAND,Mianserin hydrochloride,10,469.02
202308,2023,EAST OF ENGLAND,Mianserin hydrochloride,11,563.53
202309,2023,EAST OF ENGLAND,Mianserin hydrochloride,15,792.6199999999998
202310,2023,EAST OF ENGLAND,Mianserin hydrochloride,9,460.64
202311,2023,EAST OF ENGLAND,Mianserin hydrochloride,13,786.4399999999999
202312,2023,EAST OF ENGLAND,Mianserin hydrochloride,15,767.0400000000001
202401,2024,EAST OF ENGLAND,Mianserin hydrochloride,15,738.06
202402,2024,EAST OF ENGLAND,Mianserin hydrochloride,9,545.76
202403,2024,EAST OF ENGLAND,Mianserin hydrochloride,12,759.1199999999999
202404,2024,EAST OF ENGLAND,Mianserin hydrochloride,11,584.22
202405,2024,EAST OF ENGLAND,Mianserin hydrochloride,15,801.2399999999999
202406,2024,EAST OF ENGLAND,Mianserin hydrochloride,9,583
202407,2024,EAST OF ENGLAND,Mianserin hydrochloride,11,635.26
202408,2024,EAST OF ENGLAND,Mianserin hydrochloride,8,521.16
202409,2024,EAST OF ENGLAND,Mianserin hydrochloride,11,701.5799999999999
202410,2024,EAST OF ENGLAND,Mianserin hydrochloride,15,836.7399999999999
202411,2024,EAST OF ENGLAND,Mianserin hydrochloride,12,665.51
202412,2024,EAST OF ENGLAND,Mianserin hydrochloride,20,1136.76
202101,2021,LONDON,Mianserin hydrochloride,2,131.51999999999998
202102,2021,LONDON,Mianserin hydrochloride,2,68.88
202103,2021,LONDON,Mianserin hydrochloride,6,297.47999999999996
202104,2021,LONDON,Mianserin hydrochloride,1,21.15
202105,2021,LONDON,Mianserin hydrochloride,5,214.5
202106,2021,LONDON,Mianserin hydrochloride,6,429.65999999999997
202107,2021,LONDON,Mianserin hydrochloride,2,77.55
202108,2021,LONDON,Mianserin hydrochloride,4,120.71
202109,2021,LONDON,Mianserin hydrochloride,2,49.71
202110,2021,LONDON,Mianserin hydrochloride,5,452.63
202111,2021,LONDON,Mianserin hydrochloride,6,215.52
202112,2021,LONDON,Mianserin hydrochloride,9,446.24
202201,2022,LONDON,Mianserin hydrochloride,5,211.51
202202,2022,LONDON,Mianserin hydrochloride,9,690.81
202203,2022,LONDON,Mianserin hydrochloride,8,330.30000000000007
202204,2022,LONDON,Mianserin hydrochloride,8,507.28
202205,2022,LONDON,Mianserin hydrochloride,9,555.59
202206,2022,LONDON,Mianserin hydrochloride,8,522.6300000000001
202207,2022,LONDON,Mianserin hydrochloride,7,477.58000000000004
202208,2022,LONDON,Mianserin hydrochloride,11,482.83
202209,2022,LONDON,Mianserin hydrochloride,9,557.4799999999999
202210,2022,LONDON,Mianserin hydrochloride,14,765.6899999999998
202211,2022,LONDON,Mianserin hydrochloride,11,578.84
202212,2022,LONDON,Mianserin hydrochloride,13,768.5500000000001
202301,2023,LONDON,Mianserin hydrochloride,9,480.6900000000001
202302,2023,LONDON,Mianserin hydrochloride,11,976.94
202303,2023,LONDON,Mianserin hydrochloride,10,710.16
202304,2023,LONDON,Mianserin hydrochloride,8,314.23
202305,2023,LONDON,Mianserin hydrochloride,10,727.69
202306,2023,LONDON,Mianserin hydrochloride,12,958.5600000000002
202307,2023,LONDON,Mianserin hydrochloride,3,253.33999999999997
202308,2023,LONDON,Mianserin hydrochloride,5,218.13
202309,2023,LONDON,Mianserin hydrochloride,16,1028.65
202310,2023,LONDON,Mianserin hydrochloride,12,991.8900000000001
202311,2023,LONDON,Mianserin hydrochloride,16,1017.04
202312,2023,LONDON,Mianserin hydrochloride,12,832.1300000000001
202401,2024,LONDON,Mianserin hydrochloride,8,545.76
202402,2024,LONDON,Mianserin hydrochloride,20,1447.0900000000001
202403,2024,LONDON,Mianserin hydrochloride,15,847.1800000000001
202404,2024,LONDON,Mianserin hydrochloride,10,490.09999999999997
202405,2024,LONDON,Mianserin hydrochloride,11,808.0299999999999
202406,2024,LONDON,Mianserin hydrochloride,23,1775.5000000000002
202407,2024,LONDON,Mianserin hydrochloride,22,1251.8000000000004
202408,2024,LONDON,Mianserin hydrochloride,17,1180.37
202409,2024,LONDON,Mianserin hydrochloride,20,931.89
202410,2024,LONDON,Mianserin hydrochloride,22,1202.33
202411,2024,LONDON,Mianserin hydrochloride,24,1426.4699999999998
202412,2024,LONDON,Mianserin hydrochloride,24,1403.5800000000002
202101,2021,MIDLANDS,Mianserin hydrochloride,2,117.41999999999999
202102,2021,MIDLANDS,Mianserin hydrochloride,3,159.72
202103,2021,MIDLANDS,Mianserin hydrochloride,3,159.72
202104,2021,MIDLANDS,Mianserin hydrochloride,3,220.73999999999998
202105,2021,MIDLANDS,Mianserin hydrochloride,5,244.52
202106,2021,MIDLANDS,Mianserin hydrochloride,11,687.4199999999998
202107,2021,MIDLANDS,Mianserin hydrochloride,16,1349.3800000000003
202108,2021,MIDLANDS,Mianserin hydrochloride,7,632.23
202109,2021,MIDLANDS,Mianserin hydrochloride,15,1391.5900000000001
202110,2021,MIDLANDS,Mianserin hydrochloride,10,1352.4400000000003
202111,2021,MIDLANDS,Mianserin hydrochloride,10,1126.3999999999999
202112,2021,MIDLANDS,Mianserin hydrochloride,10,765.6
202201,2022,MIDLANDS,Mianserin hydrochloride,14,946.9599999999999
202202,2022,MIDLANDS,Mianserin hydrochloride,13,922.36
202203,2022,MIDLANDS,Mianserin hydrochloride,19,1405.5099999999998
202204,2022,MIDLANDS,Mianserin hydrochloride,13,846.0200000000001
202205,2022,MIDLANDS,Mianserin hydrochloride,16,1137.79
202206,2022,MIDLANDS,Mianserin hydrochloride,13,997.6099999999999
202207,2022,MIDLANDS,Mianserin hydrochloride,13,1099.2
202208,2022,MIDLANDS,Mianserin hydrochloride,15,1572.2
202209,2022,MIDLANDS,Mianserin hydrochloride,12,951.7199999999999
202210,2022,MIDLANDS,Mianserin hydrochloride,14,1249.79
202211,2022,MIDLANDS,Mianserin hydrochloride,15,1096.79
202212,2022,MIDLANDS,Mianserin hydrochloride,15,1239.64
202301,2023,MIDLANDS,Mianserin hydrochloride,14,1195.31
202302,2023,MIDLANDS,Mianserin hydrochloride,8,621.0400000000001
202303,2023,MIDLANDS,Mianserin hydrochloride,21,1410.33
202304,2023,MIDLANDS,Mianserin hydrochloride,12,1088.9599999999998
202305,2023,MIDLANDS,Mianserin hydrochloride,15,1433.9399999999996
202306,2023,MIDLANDS,Mianserin hydrochloride,9,785.8299999999999
202307,2023,MIDLANDS,Mianserin hydrochloride,13,1328.9099999999999
202308,2023,MIDLANDS,Mianserin hydrochloride,7,793.5900000000001
202309,2023,MIDLANDS,Mianserin hydrochloride,9,814.0999999999999
202310,2023,MIDLANDS,Mianserin hydrochloride,9,1045.3100000000002
202311,2023,MIDLANDS,Mianserin hydrochloride,11,1014.5999999999999
202312,2023,MIDLANDS,Mianserin hydrochloride,7,796.41
202401,2024,MIDLANDS,Mianserin hydrochloride,16,1173.32
202402,2024,MIDLANDS,Mianserin hydrochloride,13,988.17
202403,2024,MIDLANDS,Mianserin hydrochloride,8,1014.5999999999999
202404,2024,MIDLANDS,Mianserin hydrochloride,12,781.72
202405,2024,MIDLANDS,Mianserin hydrochloride,10,970.53
202406,2024,MIDLANDS,Mianserin hydrochloride,6,906.6999999999999
202407,2024,MIDLANDS,Mianserin hydrochloride,15,1056.99
202408,2024,MIDLANDS,Mianserin hydrochloride,7,1065.33
202409,2024,MIDLANDS,Mianserin hydrochloride,11,970.7
202410,2024,MIDLANDS,Mianserin hydrochloride,13,1339.06
202411,2024,MIDLANDS,Mianserin hydrochloride,10,1055.1699999999998
202412,2024,MIDLANDS,Mianserin hydrochloride,8,506.96999999999997
202101,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,2,175.79999999999998
202102,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,1,28.2
202103,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,2,175.79999999999998
202104,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,5,73.62
202105,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,8,296.34000000000003
202106,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,7,122.91
202107,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,9,392.33
202108,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,14,466.44
202109,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,9,316.05
202110,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,7,311.06
202111,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,12,587.84
202112,2021,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,12,474.75
202201,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,15,361.83
202202,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,12,506.47
202203,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,12,318.62
202204,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,19,721.71
202205,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,21,706.48
202206,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,17,684.17
202207,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,26,470.93000000000006
202208,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,26,637.6800000000001
202209,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,22,651
202210,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,20,461.39
202211,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,24,672.03
202212,2022,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,23,790.59
202301,2023,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,19,759.95
